Make;Model;Annual Petroleum Consumption For Fuel Type1;Annual Petroleum Consumption For Fuel Type2;Time to charge at 120V;Time to charge at 240V;City Mpg For Fuel Type1;Unrounded City Mpg For Fuel Type1 (2);City Mpg For Fuel Type2;Unrounded City Mpg For Fuel Type2;City gasoline consumption;City electricity consumption;EPA city utility factor;Co2 Fuel Type1;Co2 Fuel Type2;Co2  Tailpipe For Fuel Type2;Co2  Tailpipe For Fuel Type1;Combined Mpg For Fuel Type1;Unrounded Combined Mpg For Fuel Type1;Combined Mpg For Fuel Type2;Unrounded Combined Mpg For Fuel Type2;Combined electricity consumption;Combined gasoline consumption;EPA combined utility factor;Cylinders;Engine displacement;Drive;EPA model type index;Engine descriptor;EPA Fuel Economy Score;Annual Fuel Cost For Fuel Type1;Annual Fuel Cost For Fuel Type2;Fuel Type;Fuel Type1;GHG Score;GHG Score Alternative Fuel;Highway Mpg For Fuel Type1;Unrounded Highway Mpg For Fuel Type1;Highway Mpg For Fuel Type2;Unrounded Highway Mpg For Fuel Type2;Highway gasoline consumption;Highway electricity consumption;EPA highway utility factor;Hatchback luggage volume;Hatchback passenger volume;ID;2 door luggage volume;4 door luggage volume;MPG Data;PHEV Blended;2-door passenger volume;4-door passenger volume;Range For Fuel Type1;Range  City For Fuel Type1;Range  City For Fuel Type2;Range  Highway For Fuel Type1;Range  Highway For Fuel Type2;Transmission;Unadjusted City Mpg For Fuel Type1;Unadjusted City Mpg For Fuel Type2;Unadjusted Highway Mpg For Fuel Type1;Unadjusted Highway Mpg For Fuel Type2;Vehicle Size Class;Year;You Save/Spend;Guzzler;Transmission descriptor;T Charger;S Charger;ATV Type;Fuel Type2;Epa Range For Fuel Type2;Electric motor;MFR Code;c240Dscr;charge240b;C240B Dscr;Created On;Modified On;Start-Stop;PHEV City;PHEV Highway;PHEV Combined;baseModel
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;2050;0;Regular;Regular Gasoline;;;29;0.0;0;0.0;0.0;0.0;0.0;0;0;15843;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Automatic 3-spd;30.9;0.0;41.4;0.0;Compact Cars;2000;-750;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1800;0;Regular;Regular Gasoline;;;36;0.0;0;0.0;0.0;0.0;0.0;0;0;17630;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Automatic 4-spd;33.5;0.0;50.4;0.0;Compact Cars;2002;500;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.018888888888888;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;329.14814814814815;27;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57020;FFS;;2000;0;Regular;Regular Gasoline;;;32;0.0;0;0.0;0.0;0.0;0.0;20;85;3325;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Automatic 4-spd;31.0;0.0;44.8718;0.0;Compact Cars;1987;-500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57020;FFS;;1850;0;Regular;Regular Gasoline;;;33;0.0;0;0.0;0.0;0.0;0.0;20;85;3326;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Manual 5-spd;33.3333;0.0;47.0;0.0;Compact Cars;1987;250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla LE Eco;9.015454545454546;0.0;0.0;0.0;30;30.1147;0;0.0;0.0;0.0;0.0;266;-1;0.0;266.0;33;33.2763;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;38;2-mode Normal/Eco Transmission;8;1650;0;Regular;Regular Gasoline;8;;38;38.1747;0;0.0;0.0;0.0;0.0;0;0;35502;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);39.8449;0.0;56.272;0.0;Midsize Cars;2015;1250;;;;;;;;;TYX;;0.0;;2014-08-12;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;27.1281;0;0.0;0.0;0.0;0.0;291;-1;0.0;291.0;30;30.3237;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;42;;7;1800;0;Regular;Regular Gasoline;7;;35;35.4237;0;0.0;0.0;0.0;0.0;0;0;36799;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic 4-spd;35.4;0.0;51.7;0.0;Midsize Cars;2016;500;;;;;;;;;TYX;;0.0;;2015-08-12;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;286.6774193548387;31;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1750;0;Regular;Regular Gasoline;;;37;0.0;0;0.0;0.0;0.0;0.0;0;0;23549;0;14;Y;false;0;89;0;0.0;0.0;0.0;0.0;Manual 5-spd;35.7499;0.0;52.5496;0.0;Compact Cars;2007;750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.399868421052632;0.0;0.0;0.0;35;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;267.89473684210526;38;0.0;0;0.0;0.0;0.0;0.0;4;1.8;;57040;DIESEL;;1500;0;Diesel;Diesel;;;41;0.0;0;0.0;0.0;0.0;0.0;20;85;26914;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Manual 4-spd;47.0;0.0;59.0;0.0;Compact Cars;1984;2000;;;;;Diesel;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.6;;57035;FFS CA model;;2050;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;20;85;27987;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Automatic 3-spd;31.0;0.0;42.0;0.0;Compact Cars;1984;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.653918918918919;0.0;0.0;0.0;33;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;275.13513513513516;37;0.0;0;0.0;0.0;0.0;0.0;4;1.8;;57045;DIESEL CA model;;1500;0;Diesel;Diesel;;;43;0.0;0;0.0;0.0;0.0;0.0;20;85;27989;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Manual 5-spd;44.0;0.0;61.0;0.0;Compact Cars;1984;2000;;;;;Diesel;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;8.500285714285715;0.0;0.0;0.0;32;32.0;0;0.0;0.0;0.0;0.0;254;-1;0.0;254.0;35;35.0;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;97;SIDI & PFI;7;1550;0;Regular;Regular Gasoline;7;;41;41.0;0;0.0;0.0;0.0;0.0;0;0;47343;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);43.5;0.0;62.6994;0.0;Compact Cars;2024;1750;;;;;;;;;TYX;;0.0;;2023-11-06;2024-01-18;N;0;0;0;Corolla
Toyota;Corolla All-Trac Wagon;13.52318181818182;0.0;0.0;0.0;20;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;403.95454545454544;22;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57003;4A-FE    FFS;;2450;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;5858;0;26;N;false;0;87;0;0.0;0.0;0.0;0.0;Manual 5-spd;25.0;0.0;35.8974;0.0;Small Station Wagons;1989;-2750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla All-Trac Wagon;14.167142857142858;0.0;0.0;0.0;19;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;423.1904761904762;21;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57004;FFS;;2550;0;Regular;Regular Gasoline;;;25;0.0;0;0.0;0.0;0.0;0.0;0;0;9136;0;26;Y;false;0;87;0;0.0;0.0;0.0;0.0;Manual 5-spd;24.0;0.0;35.0;0.0;Small Station Wagons;1992;-3250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla iM;9.917;0.0;0.0;0.0;27;26.7185;0;0.0;0.0;0.0;0.0;297;-1;0.0;297.0;30;29.7398;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;111;;7;1800;0;Regular;Regular Gasoline;7;;35;34.5091;0;0.0;0.0;0.0;0.0;21;90;38113;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;34.8;0.0;50.2;0.0;Midsize Cars;2017;500;;;;;;;;;TYX;;0.0;;2016-09-01;2016-11-22;N;0;0;0;Corolla
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;28.1732;0;0.0;0.0;0.0;0.0;286;-1;0.0;286.0;31;31.0592;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;87;;7;1750;0;Regular;Regular Gasoline;7;;35;35.0;0;0.0;0.0;0.0;0.0;0;0;38154;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic (AV-S7);36.9415;0.0;51.8327;0.0;Midsize Cars;2017;750;;;;;;;;;TYX;;0.0;;2016-09-13;2017-04-05;N;0;0;0;Corolla
Toyota;Corolla Hatchback;9.597096774193549;0.0;0.0;0.0;28;28.0101;0;0.0;0.0;0.0;0.0;280;-1;0.0;280.0;31;31.4664;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;66;SIDI & PFI;7;1750;0;Regular;Regular Gasoline;7;;37;37.0549;0;0.0;0.0;0.0;0.0;18;85;40333;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;36.7;0.0;54.4;0.0;Compact Cars;2019;750;;;;;;;;;TYX;;0.0;;2018-06-27;2018-08-10;N;0;0;0;Corolla
Toyota;Corolla XSE;8.750294117647059;0.0;0.0;0.0;31;30.5479;0;0.0;0.0;0.0;0.0;265;-1;0.0;265.0;34;33.6743;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;11;SIDI & PFI;7;1600;0;Regular;Regular Gasoline;7;;38;38.4889;0;0.0;0.0;0.0;0.0;0;0;44076;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);40.5;0.0;56.8;0.0;Compact Cars;2022;1500;;;;;;;;;TYX;;0.0;;2021-06-24;2021-10-26;N;0;0;0;Corolla
Toyota;Corolla;12.39625;0.0;0.0;0.0;21;21.4659;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;24.4727;0;0.0;0.0;0.0;0.0;4;2.4;Front-Wheel Drive;78;;;2250;0;Regular;Regular Gasoline;;;30;29.5278;0;0.0;0.0;0.0;0.0;0;0;30848;0;12;N;false;0;92;0;0.0;0.0;0.0;0.0;Manual 5-spd;27.3;0.0;42.2;0.0;Compact Cars;2011;-1750;;;;;;;;;;;0.0;;2013-01-01;2016-09-26;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;27.1281;0;0.0;0.0;0.0;0.0;291;-1;0.0;291.0;30;30.3237;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;35;;8;1800;0;Regular;Regular Gasoline;8;;35;35.4237;0;0.0;0.0;0.0;0.0;0;0;35499;0;13;N;false;0;98;0;0.0;0.0;0.0;0.0;Automatic 4-spd;35.4;0.0;51.7;0.0;Midsize Cars;2015;500;;;;;;;;;TYX;;0.0;;2014-08-12;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla;12.39625;0.0;0.0;0.0;22;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57001;FFS;;2250;0;Regular;Regular Gasoline;;;27;0.0;0;0.0;0.0;0.0;0.0;0;0;13412;0;13;Y;false;0;86;0;0.0;0.0;0.0;0.0;Automatic 3-spd;28.0;0.0;37.1795;0.0;Subcompact Cars;1997;-1750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.625357142857142;0.0;0.0;0.0;25;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;317.39285714285717;28;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1900;0;Regular;Regular Gasoline;;;33;0.0;0;0.0;0.0;0.0;0.0;0;0;15041;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Automatic 4-spd;31.6305;0.0;46.1021;0.0;Compact Cars;1999;0;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;286.6774193548387;31;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1750;0;Regular;Regular Gasoline;;;36;0.0;0;0.0;0.0;0.0;0.0;0;0;18605;0;14;Y;false;0;90;0;0.0;0.0;0.0;0.0;Manual 5-spd;36.0247;0.0;51.4819;0.0;Compact Cars;2003;750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1850;0;Regular;Regular Gasoline;;;35;0.0;0;0.0;0.0;0.0;0.0;0;0;21881;0;14;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 4-spd;33.5463;0.0;49.0495;0.0;Compact Cars;2006;250;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla All-Trac Wagon;12.935217391304349;0.0;0.0;0.0;21;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;386.39130434782606;23;0.0;0;0.0;0.0;0.0;0.0;4;1.6;4-Wheel or All-Wheel Drive;57007;4A-FE    FFS;;2350;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;6939;0;26;Y;false;0;87;0;0.0;0.0;0.0;0.0;Automatic 4-spd;26.6667;0.0;37.0;0.0;Small Station Wagons;1990;-2250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Wagon;11.018888888888888;0.0;0.0;0.0;24;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;329.14814814814815;27;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57004;FFS;;2000;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;9138;0;31;N;false;0;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;31.1111;0.0;42.0;0.0;Small Station Wagons;1992;-500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;10.25896551724138;0.0;0.0;0.0;27;26.8739;0;0.0;0.0;0.0;0.0;301;-1;0.0;301.0;29;29.4678;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;26;;8;1850;0;Regular;Regular Gasoline;8;;33;33.4092;0;0.0;0.0;0.0;0.0;0;0;32951;0;12;Y;false;0;92;0;0.0;0.0;0.0;0.0;Manual 5-spd;35.0274;0.0;48.4091;0.0;Compact Cars;2013;250;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla;9.597096774193549;0.0;0.0;0.0;28;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;286.6774193548387;31;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1750;0;Regular;Regular Gasoline;;;36;0.0;0;0.0;0.0;0.0;0.0;0;0;19676;0;14;Y;false;0;90;0;0.0;0.0;0.0;0.0;Manual 5-spd;35.9542;0.0;51.4497;0.0;Compact Cars;2004;750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1800;0;Regular;Regular Gasoline;;;35;0.0;0;0.0;0.0;0.0;0.0;0;0;25254;0;12;Y;false;0;92;0;0.0;0.0;0.0;0.0;Automatic 4-spd;35.0;0.0;49.3;0.0;Compact Cars;2009;500;;CLKUP;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;12.39625;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;370.2916666666667;24;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57005;FFS;;2250;0;Regular;Regular Gasoline;;;26;0.0;0;0.0;0.0;0.0;0.0;0;0;10003;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 3-spd;29.0;0.0;37.0;0.0;Compact Cars;1993;-1750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;0;;;1800;0;Regular;Regular Gasoline;;;34;0.0;0;0.0;0.0;0.0;0.0;0;0;15845;0;12;Y;false;0;88;0;0.0;0.0;0.0;0.0;Manual 5-spd;34.4;0.0;48.6;0.0;Compact Cars;2000;500;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;27.347;0;0.0;0.0;0.0;0.0;289;-1;0.0;289.0;30;30.4173;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;61;;7;1800;0;Regular;Regular Gasoline;7;;35;35.255;0;0.0;0.0;0.0;0.0;0;0;38152;0;13;N;false;0;98;0;0.0;0.0;0.0;0.0;Manual 6-spd;35.7216;0.0;51.4226;0.0;Midsize Cars;2017;500;;;;;;;;;TYX;;0.0;;2016-09-13;2016-11-22;N;0;0;0;Corolla
Toyota;Corolla;9.015454545454546;0.0;0.0;0.0;30;29.786;0;0.0;0.0;0.0;0.0;267;-1;0.0;267.0;33;33.0496;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;13;;7;1650;0;Regular;Regular Gasoline;7;;38;38.1598;0;0.0;0.0;0.0;0.0;0;0;41217;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);39.3497;0.0;56.2469;0.0;Compact Cars;2020;1250;;;;;;;;;TYX;;0.0;;2019-02-06;2019-04-16;N;0;0;0;Corolla
Toyota;Corolla FX;10.25896551724138;0.0;0.0;0.0;26;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;306.44827586206895;29;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57019;4A-LC    FFS;;1850;0;Regular;Regular Gasoline;;;33;0.0;0;0.0;0.0;0.0;0.0;14;86;4344;0;0;Y;false;0;0;0;0.0;0.0;0.0;0.0;Manual 5-spd;33.0;0.0;47.0;0.0;Subcompact Cars;1988;250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.900400000000001;0.0;0.0;0.0;22;21.6809;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;24.7047;0;0.0;0.0;0.0;0.0;4;2.4;Front-Wheel Drive;79;;;2150;0;Regular;Regular Gasoline;;;30;29.7811;0;0.0;0.0;0.0;0.0;0;0;30849;0;12;N;false;0;92;0;0.0;0.0;0.0;0.0;Automatic (S5);27.6;0.0;42.6;0.0;Compact Cars;2011;-1250;;;;;;;;;;;0.0;;2013-01-01;2016-09-26;;0;0;0;Corolla
Toyota;Corolla Hatchback XSE;9.015454545454546;0.0;0.0;0.0;30;29.8859;0;0.0;0.0;0.0;0.0;266;-1;0.0;266.0;33;33.1681;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;100;SIDI & PFI;6;1650;0;Regular;Regular Gasoline;6;;38;38.3105;0;0.0;0.0;0.0;0.0;18;85;47346;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);39.5;0.0;56.5;0.0;Compact Cars;2024;1250;;;;;;;;;TYX;;0.0;;2023-11-06;2024-01-18;N;0;0;0;Corolla
Toyota;Corolla;11.900400000000001;0.0;0.0;0.0;22;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;355.48;25;0.0;0;0.0;0.0;0.0;0.0;4;1.6;Front-Wheel Drive;57007;4A-FE    FFS;;2150;0;Regular;Regular Gasoline;;;30;0.0;0;0.0;0.0;0.0;0.0;0;0;7725;12;13;N;false;76;84;0;0.0;0.0;0.0;0.0;Automatic 4-spd;28.0;0.0;42.0;0.0;Subcompact Cars;1991;-1250;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.922083333333335;0.0;0.0;0.0;33;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;282.77777777777777;36;0.0;0;0.0;0.0;0.0;0.0;4;1.8;;57040;DIESEL;;1550;0;Diesel;Diesel;;;41;0.0;0;0.0;0.0;0.0;0.0;20;85;26915;0;13;N;false;0;87;0;0.0;0.0;0.0;0.0;Manual 5-spd;43.0;0.0;59.0;0.0;Compact Cars;1984;1750;;;;;Diesel;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla Wagon;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57005;FFS;;2050;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;0;0;12096;0;31;N;false;0;91;0;0.0;0.0;0.0;0.0;Automatic 4-spd;30.0;0.0;43.0;0.0;Small Station Wagons;1995;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;11.442692307692308;0.0;0.0;0.0;23;0.0;0;0.0;0.0;0.0;0.0;-1;-1;0.0;341.8076923076923;26;0.0;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;57003;FFS;;2050;0;Regular;Regular Gasoline;;;31;0.0;0;0.0;0.0;0.0;0.0;0;0;12789;0;13;Y;false;0;89;0;0.0;0.0;0.0;0.0;Automatic 4-spd;30.0;0.0;43.0;0.0;Compact Cars;1996;-750;;;;;;;;;;;0.0;;2013-01-01;2013-01-01;;0;0;0;Corolla
Toyota;Corolla;9.917;0.0;0.0;0.0;27;27.4002;0;0.0;0.0;0.0;0.0;-1;-1;0.0;296.23333333333335;30;30.0936;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;75;;;1800;0;Regular;Regular Gasoline;;;34;34.2029;0;0.0;0.0;0.0;0.0;0;0;30847;0;12;Y;false;0;92;0;0.0;0.0;0.0;0.0;Manual 5-spd;35.8;0.0;49.7;0.0;Compact Cars;2011;500;;;;;;;;;;;0.0;;2013-01-01;2016-09-26;;0;0;0;Corolla
Toyota;Corolla LE Eco;9.015454545454546;0.0;0.0;0.0;30;30.0849;0;0.0;0.0;0.0;0.0;266;-1;0.0;266.0;33;33.262;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;64;2-mode Normal/Eco Transmission;8;1650;0;Regular;Regular Gasoline;8;;38;38.1914;0;0.0;0.0;0.0;0.0;0;0;34403;0;13;Y;false;0;98;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);39.8;0.0;56.3;0.0;Midsize Cars;2014;1250;;;;;;;;;TYX;;0.0;;2013-01-01;2016-09-26;N;0;0;0;Corolla
Toyota;Corolla iM;9.917;0.0;0.0;0.0;27;26.7185;0;0.0;0.0;0.0;0.0;297;-1;0.0;297.0;30;29.7398;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;52;;7;1800;0;Regular;Regular Gasoline;7;;35;34.5091;0;0.0;0.0;0.0;0.0;21;90;39347;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Manual 6-spd;34.8;0.0;50.2;0.0;Midsize Cars;2018;500;;;;;;;;;TYX;;0.0;;2017-08-28;2017-12-20;N;0;0;0;Corolla
Toyota;Corolla XLE;9.2971875;0.0;0.0;0.0;29;28.8832;0;0.0;0.0;0.0;0.0;274;-1;0.0;274.0;32;32.2043;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;15;;7;1700;0;Regular;Regular Gasoline;7;;37;37.4703;0;0.0;0.0;0.0;0.0;0;0;41219;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);37.9972;0.0;55.0926;0.0;Compact Cars;2020;1000;;;;;;;;;TYX;;0.0;;2019-02-06;2019-04-16;N;0;0;0;Corolla
Toyota;Corolla Hatchback XSE;9.015454545454546;0.0;0.0;0.0;30;29.8859;0;0.0;0.0;0.0;0.0;266;-1;0.0;266.0;33;33.1681;0;0.0;0.0;0.0;0.0;4;2.0;Front-Wheel Drive;72;SIDI & PFI;7;1650;0;Regular;Regular Gasoline;7;;38;38.3105;0;0.0;0.0;0.0;0.0;18;85;42094;0;0;N;false;0;0;0;0.0;0.0;0.0;0.0;Automatic (AV-S10);39.5;0.0;56.5;0.0;Compact Cars;2020;1250;;;;;;;;;TYX;;0.0;;2019-09-25;2019-11-08;N;0;0;0;Corolla
Toyota;Corolla XLE;9.2971875;0.0;0.0;0.0;29;28.8851;0;0.0;0.0;0.0;0.0;274;-1;0.0;274.0;32;32.2071;0;0.0;0.0;0.0;0.0;4;1.8;Front-Wheel Drive;4;;7;1700;0;Regular;Regular Gasoline;7;;37;37.4747;0;0.0;0.0;0.0;0.0;0;0;42584;0;13;N;false;0;89;0;0.0;0.0;0.0;0.0;Automatic (variable gear ratios);38.0;0.0;55.1;0.0;Compact Cars;2021;1000;;;;;;;;;TYX;;0.0;;2020-04-24;2020-08-24;N;0;0;0;Corolla
